ï»¿ANO,CODIGO_LOCALIDAD,NOMBRE_LOCALIDAD,SEXO,EDAD,CURSODEVIDA,GRUPOEDAD,POBLACION,POBLACION_NORMALIZED,CLUSTER
2028,3,Santa Fe,Mujeres,14,Adolescencia,12 a 17,681,0.008598593416583542,1
2028,3,Santa Fe,Mujeres,15,Adolescencia,12 a 17,690,0.008712231215040594,1
2028,3,Santa Fe,Mujeres,16,Adolescencia,12 a 17,698,0.008813242591446861,1
2028,3,Santa Fe,Mujeres,17,Adolescencia,12 a 17,709,0.00895213323400548,1
2028,4,San CristÃ³bal,Mujeres,12,Adolescencia,12 a 17,2390,0.030177148701372492,1
2028,4,San CristÃ³bal,Mujeres,13,Adolescencia,12 a 17,2488,0.03141453806234927,1
2028,4,San CristÃ³bal,Mujeres,14,Adolescencia,12 a 17,2603,0.03286657659818937,1
2028,4,San CristÃ³bal,Mujeres,15,Adolescencia,12 a 17,2717,0.03430598871197869,1
2028,4,San CristÃ³bal,Mujeres,16,Adolescencia,12 a 17,2836,0.03580853293602192,1
2028,4,San CristÃ³bal,Mujeres,17,Adolescencia,12 a 17,2944,0.037172186517506534,1
2028,5,Usme,Mujeres,12,Adolescencia,12 a 17,2900,0.03661662394727206,1
2028,5,Usme,Mujeres,13,Adolescencia,12 a 17,2972,0.03752572633492847,1
2028,5,Usme,Mujeres,14,Adolescencia,12 a 17,3047,0.03847270798873723,1
2028,5,Usme,Mujeres,15,Adolescencia,12 a 17,3120,0.03939443679844443,1
2028,5,Usme,Mujeres,16,Adolescencia,12 a 17,3196,0.04035404487430397,1
2028,5,Usme,Mujeres,17,Adolescencia,12 a 17,3259,0.04114950946350333,1
2028,6,Tunjuelito,Mujeres,12,Adolescencia,12 a 17,967,0.012209750123107614,1
2028,6,Tunjuelito,Mujeres,13,Adolescencia,12 a 17,994,0.012550663518478769,1
2028,6,Tunjuelito,Mujeres,14,Adolescencia,12 a 17,1027,0.012967335446154624,1
2028,6,Tunjuelito,Mujeres,15,Adolescencia,12 a 17,1066,0.013459765906135178,1
2028,6,Tunjuelito,Mujeres,16,Adolescencia,12 a 17,1104,0.01393956994406495,1
2028,6,Tunjuelito,Mujeres,17,Adolescencia,12 a 17,1139,0.014381494715842371,1
2028,7,Bosa,Mujeres,12,Adolescencia,12 a 17,5399,0.06817005265217994,0
2028,7,Bosa,Mujeres,13,Adolescencia,12 a 17,5568,0.07030391797876236,0
2028,7,Bosa,Mujeres,14,Adolescencia,12 a 17,5734,0.07239990403919241,0
2028,7,Bosa,Mujeres,15,Adolescencia,12 a 17,5890,0.07436962587911464,0
2028,7,Bosa,Mujeres,16,Adolescencia,12 a 17,6042,0.07628884203083372,0
2028,7,Bosa,Mujeres,17,Adolescencia,12 a 17,6155,0.07771562772257225,0
2028,8,Kennedy,Mujeres,12,Adolescencia,12 a 17,6681,0.08435712572128436,0
2028,8,Kennedy,Mujeres,13,Adolescencia,12 a 17,6847,0.08645311178171441,0
2028,8,Kennedy,Mujeres,14,Adolescencia,12 a 17,7021,0.08865010921855074,0
2028,8,Kennedy,Mujeres,15,Adolescencia,12 a 17,7200,0.09091023876564097,0
2028,8,Kennedy,Mujeres,16,Adolescencia,12 a 17,7391,0.09332188537734062,0
2028,8,Kennedy,Mujeres,17,Adolescencia,12 a 17,7557,0.09541787143777068,0
2028,9,FontibÃ³n,Mujeres,12,Adolescencia,12 a 17,1934,0.02441950024621523,1
2028,9,FontibÃ³n,Mujeres,13,Adolescencia,12 a 17,1956,0.024697281531332466,1
2028,9,FontibÃ³n,Mujeres,14,Adolescencia,12 a 17,1993,0.025164459147211455,1
2028,9,FontibÃ³n,Mujeres,15,Adolescencia,12 a 17,2043,0.025795780249750627,1
2028,9,FontibÃ³n,Mujeres,16,Adolescencia,12 a 17,2104,0.02656599199484842,1
2028,9,FontibÃ³n,Mujeres,17,Adolescencia,12 a 17,2169,0.027386709428149345,1
2028,10,EngativÃ¡,Mujeres,12,Adolescencia,12 a 17,4277,0.0540032071112009,0
2028,10,EngativÃ¡,Mujeres,13,Adolescencia,12 a 17,4381,0.05531635500448238,0
2028,10,EngativÃ¡,Mujeres,14,Adolescencia,12 a 17,4499,0.05680627280647483,0
2028,10,EngativÃ¡,Mujeres,15,Adolescencia,12 a 17,4627,0.05842245482897511,0
2028,10,EngativÃ¡,Mujeres,16,Adolescencia,12 a 17,4757,0.06006388969557696,0
2028,10,EngativÃ¡,Mujeres,17,Adolescencia,12 a 17,4880,0.06161693960782333,0
2028,11,Suba,Mujeres,12,Adolescencia,12 a 17,6872,0.086768772332984,0
2028,11,Suba,Mujeres,13,Adolescencia,12 a 17,6970,0.08800616169396078,0
2028,11,Suba,Mujeres,14,Adolescencia,12 a 17,7087,0.08948345307390244,0
2028,11,Suba,Mujeres,15,Adolescencia,12 a 17,7226,0.09123852573896135,0
2028,11,Suba,Mujeres,16,Adolescencia,12 a 17,7392,0.09333451179939141,0
2028,11,Suba,Mujeres,17,Adolescencia,12 a 17,7583,0.09574615841109105,0
2028,12,Barrios Unidos,Mujeres,12,Adolescencia,12 a 17,583,0.007361204055606763,1
2028,12,Barrios Unidos,Mujeres,13,Adolescencia,12 a 17,587,0.007411709743809896,1
2028,12,Barrios Unidos,Mujeres,14,Adolescencia,12 a 17,595,0.007512721120216164,1
2028,12,Barrios Unidos,Mujeres,15,Adolescencia,12 a 17,610,0.007702117450977916,1
2028,12,Barrios Unidos,Mujeres,16,Adolescencia,12 a 17,632,0.007979898736095153,1
2028,12,Barrios Unidos,Mujeres,17,Adolescencia,12 a 17,652,0.008232427177110821,1
2028,13,Teusaquillo,Mujeres,12,Adolescencia,12 a 17,601,0.007588479652520865,1
2028,13,Teusaquillo,Mujeres,13,Adolescencia,12 a 17,590,0.007449589009962247,1
2028,13,Teusaquillo,Mujeres,14,Adolescencia,12 a 17,585,0.007386456899708329,1
2028,13,Teusaquillo,Mujeres,15,Adolescencia,12 a 17,582,0.007348577633555979,1
2028,13,Teusaquillo,Mujeres,16,Adolescencia,12 a 17,582,0.007348577633555979,1
2028,13,Teusaquillo,Mujeres,17,Adolescencia,12 a 17,581,0.007335951211505196,1
2028,14,Los MÃ¡rtires,Mujeres,12,Adolescencia,12 a 17,454,0.005732395611055695,1
2028,14,Los MÃ¡rtires,Mujeres,13,Adolescencia,12 a 17,452,0.005707142766954128,1
2028,14,Los MÃ¡rtires,Mujeres,14,Adolescencia,12 a 17,452,0.005707142766954128,1
2028,14,Los MÃ¡rtires,Mujeres,15,Adolescencia,12 a 17,454,0.005732395611055695,1
2028,14,Los MÃ¡rtires,Mujeres,16,Adolescencia,12 a 17,456,0.005757648455157262,1
2028,14,Los MÃ¡rtires,Mujeres,17,Adolescencia,12 a 17,457,0.0057702748772080455,1
2028,15,Antonio NariÃ±o,Mujeres,12,Adolescencia,12 a 17,362,0.004570764782383616,1
2028,15,Antonio NariÃ±o,Mujeres,13,Adolescencia,12 a 17,374,0.0047222818469930174,1
2028,15,Antonio NariÃ±o,Mujeres,14,Adolescencia,12 a 17,387,0.004886425333653203,1
2028,15,Antonio NariÃ±o,Mujeres,15,Adolescencia,12 a 17,404,0.005101074508516521,1
2028,15,Antonio NariÃ±o,Mujeres,16,Adolescencia,12 a 17,426,0.005378855793633758,1
2028,15,Antonio NariÃ±o,Mujeres,17,Adolescencia,12 a 17,444,0.00560613139054786,1
2028,16,Puente Aranda,Mujeres,12,Adolescencia,12 a 17,1151,0.014533011780451773,1
2028,16,Puente Aranda,Mujeres,13,Adolescencia,12 a 17,1188,0.015000189396330762,1
2028,16,Puente Aranda,Mujeres,14,Adolescencia,12 a 17,1233,0.015568378388616017,1
2028,16,Puente Aranda,Mujeres,15,Adolescencia,12 a 17,1282,0.016187073069104406,1
2028,16,Puente Aranda,Mujeres,16,Adolescencia,12 a 17,1332,0.01681839417164358,1
2028,16,Puente Aranda,Mujeres,17,Adolescencia,12 a 17,1378,0.01739920958597962,1
2028,17,La Candelaria,Mujeres,12,Adolescencia,12 a 17,66,0.000833343855351709,1
2028,17,La Candelaria,Mujeres,13,Adolescencia,12 a 17,65,0.0008207174333009255,1
2028,17,La Candelaria,Mujeres,14,Adolescencia,12 a 17,65,0.0008207174333009255,1
2028,17,La Candelaria,Mujeres,15,Adolescencia,12 a 17,66,0.000833343855351709,1
2028,17,La Candelaria,Mujeres,16,Adolescencia,12 a 17,68,0.0008585966994532759,1
2028,17,La Candelaria,Mujeres,17,Adolescencia,12 a 17,69,0.0008712231215040594,1
2028,18,Rafael Uribe Uribe,Mujeres,12,Adolescencia,12 a 17,2181,0.027538226492758746,1
2028,18,Rafael Uribe Uribe,Mujeres,13,Adolescencia,12 a 17,2273,0.028699857321430825,1
2028,18,Rafael Uribe Uribe,Mujeres,14,Adolescencia,12 a 17,2371,0.029937246682407607,1
2028,18,Rafael Uribe Uribe,Mujeres,15,Adolescencia,12 a 17,2468,0.031162009621333604,1
2028,18,Rafael Uribe Uribe,Mujeres,16,Adolescencia,12 a 17,2564,0.03237414613820881,1
2028,18,Rafael Uribe Uribe,Mujeres,17,Adolescencia,12 a 17,2647,0.03342213916842384,1
2028,19,Ciudad BolÃ­var,Mujeres,12,Adolescencia,12 a 17,5267,0.06650336494147653,0
2028,19,Ciudad BolÃ­var,Mujeres,13,Adolescencia,12 a 17,5369,0.06779125999065645,0
2028,19,Ciudad BolÃ­var,Mujeres,14,Adolescencia,12 a 17,5471,0.06907915503983636,0
2028,19,Ciudad BolÃ­var,Mujeres,15,Adolescencia,12 a 17,5562,0.07022815944645766,0
2028,19,Ciudad BolÃ­var,Mujeres,16,Adolescencia,12 a 17,5651,0.07135191100897738,0
2028,19,Ciudad BolÃ­var,Mujeres,17,Adolescencia,12 a 17,5694,0.07189484715716107,0
2028,20,Sumapaz,Mujeres,12,Adolescencia,12 a 17,16,0.0002020227528125355,1
2028,20,Sumapaz,Mujeres,13,Adolescencia,12 a 17,18,0.00022727559691410244,1
2028,20,Sumapaz,Mujeres,14,Adolescencia,12 a 17,20,0.00025252844101566937,1
2028,20,Sumapaz,Mujeres,15,Adolescencia,12 a 17,21,0.00026515486306645286,1
2028,20,Sumapaz,Mujeres,16,Adolescencia,12 a 17,24,0.0003030341292188033,1
2028,20,Sumapaz,Mujeres,17,Adolescencia,12 a 17,27,0.00034091339537115366,1
2028,0,BogotÃ¡,Mujeres,18,Juventud,18 a 28,53256,0.6724327327365245,2
2028,0,BogotÃ¡,Mujeres,19,Juventud,18 a 28,54469,0.6877485826841248,2
2028,0,BogotÃ¡,Mujeres,20,Juventud,18 a 28,55831,0.7049457695172918,2
2028,0,BogotÃ¡,Mujeres,21,Juventud,18 a 28,57297,0.7234561042437404,2
2028,0,BogotÃ¡,Mujeres,22,Juventud,18 a 28,58022,0.7326102602305584,2
2028,0,BogotÃ¡,Mujeres,23,Juventud,18 a 28,58778,0.7421558353009508,2
2028,0,BogotÃ¡,Mujeres,24,Juventud,18 a 28,59711,0.7539362870743317,2
2028,0,BogotÃ¡,Mujeres,25,Juventud,18 a 28,60974,0.7698834581244712,2
2028,0,BogotÃ¡,Mujeres,26,Juventud,18 a 28,62736,0.7921312137779517,2
2028,0,BogotÃ¡,Mujeres,27,Juventud,18 a 28,65703,0.8295938080026263,2
2028,0,BogotÃ¡,Mujeres,28,Juventud,18 a 28,69003,0.8712610007702117,2
2028,1,UsaquÃ©n,Mujeres,18,Juventud,18 a 28,3079,0.0388767534943623,1
2028,1,UsaquÃ©n,Mujeres,19,Juventud,18 a 28,3160,0.03989949368047576,1
2028,1,UsaquÃ©n,Mujeres,20,Juventud,18 a 28,3248,0.04101061882094471,1
2028,1,UsaquÃ©n,Mujeres,21,Juventud,18 a 28,3333,0.042083864695261305,1
2028,1,UsaquÃ©n,Mujeres,22,Juventud,18 a 28,3371,0.042563668733191076,1
2028,1,UsaquÃ©n,Mujeres,23,Juventud,18 a 28,3419,0.04316973699162868,1
2028,1,UsaquÃ©n,Mujeres,24,Juventud,18 a 28,3509,0.04430611497619919,1
2028,1,UsaquÃ©n,Mujeres,25,Juventud,18 a 28,3672,0.0463642217704769,1
2028,1,UsaquÃ©n,Mujeres,26,Juventud,18 a 28,3918,0.049470321594969634,0
2028,1,UsaquÃ©n,Mujeres,27,Juventud,18 a 28,4273,0.05395270142299776,0
2028,1,UsaquÃ©n,Mujeres,28,Juventud,18 a 28,4635,0.05852346620538138,0
2028,2,Chapinero,Mujeres,18,Juventud,18 a 28,661,0.008346064975567873,1
2028,2,Chapinero,Mujeres,19,Juventud,18 a 28,668,0.008434449929923357,1
2028,2,Chapinero,Mujeres,20,Juventud,18 a 28,679,0.008573340572481975,1
2028,2,Chapinero,Mujeres,21,Juventud,18 a 28,694,0.008762736903243728,1
2028,2,Chapinero,Mujeres,22,Juventud,18 a 28,719,0.009078397454513314,1
2028,2,Chapinero,Mujeres,23,Juventud,18 a 28,759,0.009583454336544653,1
2028,2,Chapinero,Mujeres,24,Juventud,18 a 28,803,0.010139016906779126,1
2028,2,Chapinero,Mujeres,25,Juventud,18 a 28,858,0.010833470119572216,1
2028,2,Chapinero,Mujeres,26,Juventud,18 a 28,927,0.011704693241076276,1
2028,2,Chapinero,Mujeres,27,Juventud,18 a 28,1035,0.01306834682256089,1
2028,2,Chapinero,Mujeres,28,Juventud,18 a 28,1163,0.014684528845061174,1
2028,3,Santa Fe,Mujeres,18,Juventud,18 a 28,730,0.009217288097071933,1
2028,3,Santa Fe,Mujeres,19,Juventud,18 a 28,753,0.009507695804239952,1
2028,3,Santa Fe,Mujeres,20,Juventud,18 a 28,773,0.009760224245255621,1
2028,3,Santa Fe,Mujeres,21,Juventud,18 a 28,791,0.009987499842169723,1
2028,3,Santa Fe,Mujeres,22,Juventud,18 a 28,799,0.010088511218575992,1
2028,3,Santa Fe,Mujeres,23,Juventud,18 a 28,793,0.010012752686271291,1
2028,3,Santa Fe,Mujeres,24,Juventud,18 a 28,790,0.00997487342011894,1
2028,3,Santa Fe,Mujeres,25,Juventud,18 a 28,824,0.010404171769845578,1
2028,3,Santa Fe,Mujeres,26,Juventud,18 a 28,890,0.011237515625197288,1
2028,3,Santa Fe,Mujeres,27,Juventud,18 a 28,963,0.01215924443490448,1
2028,3,Santa Fe,Mujeres,28,Juventud,18 a 28,1032,0.01303046755640854,1
2028,4,San CristÃ³bal,Mujeres,18,Juventud,18 a 28,3052,0.03853584009899115,1
2028,4,San CristÃ³bal,Mujeres,19,Juventud,18 a 28,3157,0.03986161441432341,1
2028,4,San CristÃ³bal,Mujeres,20,Juventud,18 a 28,3277,0.04137678506041743,1
2028,4,San CristÃ³bal,Mujeres,21,Juventud,18 a 28,3406,0.0430055935049685,1
2028,4,San CristÃ³bal,Mujeres,22,Juventud,18 a 28,3481,0.043952575158777256,1
2028,4,San CristÃ³bal,Mujeres,23,Juventud,18 a 28,3534,0.04462177552746878,1
2028,4,San CristÃ³bal,Mujeres,24,Juventud,18 a 28,3574,0.04512683240950012,1
2028,4,San CristÃ³bal,Mujeres,25,Juventud,18 a 28,3595,0.04539198727256657,1
2028,4,San CristÃ³bal,Mujeres,26,Juventud,18 a 28,3624,0.04575815351203929,1
2028,4,San CristÃ³bal,Mujeres,27,Juventud,18 a 28,3692,0.046616750211492565,1
2028,4,San CristÃ³bal,Mujeres,28,Juventud,18 a 28,3764,0.04752585259914898,1
2028,5,Usme,Mujeres,18,Juventud,18 a 28,3321,0.0419323476306519,1
2028,5,Usme,Mujeres,19,Juventud,18 a 28,3369,0.042538415889089506,1
2028,5,Usme,Mujeres,20,Juventud,18 a 28,3419,0.04316973699162868,1
2028,5,Usme,Mujeres,21,Juventud,18 a 28,3460,0.0436874202957108,1
2028,5,Usme,Mujeres,22,Juventud,18 a 28,3437,0.04339701258854278,1
2028,5,Usme,Mujeres,23,Juventud,18 a 28,3416,0.04313185772547633,1
2028,5,Usme,Mujeres,24,Juventud,18 a 28,3415,0.04311923130342555,1
2028,5,Usme,Mujeres,25,Juventud,18 a 28,3444,0.04348539754289827,1
2028,5,Usme,Mujeres,26,Juventud,18 a 28,3494,0.04411671864543744,1
2028,5,Usme,Mujeres,27,Juventud,18 a 28,3613,0.045619262869480676,1
2028,5,Usme,Mujeres,28,Juventud,18 a 28,3753,0.04738696195659036,1
2028,6,Tunjuelito,Mujeres,18,Juventud,18 a 28,1181,0.014911804441975277,1
2028,6,Tunjuelito,Mujeres,19,Juventud,18 a 28,1233,0.015568378388616017,1
2028,6,Tunjuelito,Mujeres,20,Juventud,18 a 28,1293,0.016325963711663026,1
2028,6,Tunjuelito,Mujeres,21,Juventud,18 a 28,1360,0.017171933989065517,1
2028,6,Tunjuelito,Mujeres,22,Juventud,18 a 28,1417,0.017891640045960177,1
2028,6,Tunjuelito,Mujeres,23,Juventud,18 a 28,1467,0.01852296114849935,1
2028,6,Tunjuelito,Mujeres,24,Juventud,18 a 28,1515,0.019129029406936955,1
2028,6,Tunjuelito,Mujeres,25,Juventud,18 a 28,1554,0.01962145986691751,1
2028,6,Tunjuelito,Mujeres,26,Juventud,18 a 28,1590,0.020076011060745715,1
2028,6,Tunjuelito,Mujeres,27,Juventud,18 a 28,1641,0.020719958585335672,1
2028,6,Tunjuelito,Mujeres,28,Juventud,18 a 28,1693,0.021376532531976414,1
2028,7,Bosa,Mujeres,18,Juventud,18 a 28,6245,0.07885200570714276,0
2028,7,Bosa,Mujeres,19,Juventud,18 a 28,6308,0.07964747029634213,0
2028,7,Bosa,Mujeres,20,Juventud,18 a 28,6363,0.08034192350913522,0
2028,7,Bosa,Mujeres,21,Juventud,18 a 28,6409,0.08092273892347125,0
2028,7,Bosa,Mujeres,22,Juventud,18 a 28,6338,0.08002626295786562,0
2028,7,Bosa,Mujeres,23,Juventud,18 a 28,6274,0.07921817194661548,0
2028,7,Bosa,Mujeres,24,Juventud,18 a 28,6232,0.07868786222048257,0
2028,7,Bosa,Mujeres,25,Juventud,18 a 28,6215,0.07847321304561926,0
2028,7,Bosa,Mujeres,26,Juventud,18 a 28,6248,0.07888988497329512,0
2028,7,Bosa,Mujeres,27,Juventud,18 a 28,6436,0.0812636523188424,0
2028,7,Bosa,Mujeres,28,Juventud,18 a 28,6700,0.08459702774024924,0
2028,8,Kennedy,Mujeres,18,Juventud,18 a 28,7726,0.09755173676435308,0
2028,8,Kennedy,Mujeres,19,Juventud,18 a 28,7883,0.09953408502632609,0
2028,8,Kennedy,Mujeres,20,Juventud,18 a 28,8051,0.10165532393085772,0
2028,8,Kennedy,Mujeres,21,Juventud,18 a 28,8227,0.1038775742117956,0
2028,8,Kennedy,Mujeres,22,Juventud,18 a 28,8296,0.10474879733329966,0
2028,8,Kennedy,Mujeres,23,Juventud,18 a 28,8349,0.10541799770199119,0
2028,8,Kennedy,Mujeres,24,Juventud,18 a 28,8395,0.10599881311632722,0
2028,8,Kennedy,Mujeres,25,Juventud,18 a 28,8461,0.10683215697167893,0
2028,8,Kennedy,Mujeres,26,Juventud,18 a 28,8599,0.10857460321468705,0
2028,8,Kennedy,Mujeres,27,Juventud,18 a 28,8938,0.11285496028990265,0
2028,8,Kennedy,Mujeres,28,Juventud,18 a 28,9355,0.11812017828507936,0
2028,9,FontibÃ³n,Mujeres,18,Juventud,18 a 28,2249,0.028396823192212022,1
2028,9,FontibÃ³n,Mujeres,19,Juventud,18 a 28,2330,0.029419563378325485,1
2028,9,FontibÃ³n,Mujeres,20,Juventud,18 a 28,2435,0.030745337693657747,1
2028,9,FontibÃ³n,Mujeres,21,Juventud,18 a 28,2568,0.03242465182641195,1
2028,9,FontibÃ³n,Mujeres,22,Juventud,18 a 28,2690,0.03396507531660753,1
2028,9,FontibÃ³n,Mujeres,23,Juventud,18 a 28,2829,0.035720147981666436,1
2028,9,FontibÃ³n,Mujeres,24,Juventud,18 a 28,2977,0.03758885844518239,1
2028,9,FontibÃ³n,Mujeres,25,Juventud,18 a 28,3135,0.03958383312920617,1
2028,9,FontibÃ³n,Mujeres,26,Juventud,18 a 28,3305,0.04173032487783936,1
2028,9,FontibÃ³n,Mujeres,27,Juventud,18 a 28,3518,0.04441975277465624,1
2028,9,FontibÃ³n,Mujeres,28,Juventud,18 a 28,3713,0.04688190507455902,1
2028,10,EngativÃ¡,Mujeres,18,Juventud,18 a 28,5017,0.06334675942878067,0
2028,10,EngativÃ¡,Mujeres,19,Juventud,18 a 28,5164,0.06520284347024584,0
2028,10,EngativÃ¡,Mujeres,20,Juventud,18 a 28,5331,0.06731145595272667,0
2028,10,EngativÃ¡,Mujeres,21,Juventud,18 a 28,5522,0.06972310256442632,0
2028,10,EngativÃ¡,Mujeres,22,Juventud,18 a 28,5646,0.07128877889872347,0
2028,10,EngativÃ¡,Mujeres,23,Juventud,18 a 28,5773,0.07289233449917297,0
2028,10,EngativÃ¡,Mujeres,24,Juventud,18 a 28,5894,0.07442013156731776,0
2028,10,EngativÃ¡,Mujeres,25,Juventud,18 a 28,6030,0.07613732496622432,0
2028,10,EngativÃ¡,Mujeres,26,Juventud,18 a 28,6213,0.07844796020151769,0
2028,10,EngativÃ¡,Mujeres,27,Juventud,18 a 28,6538,0.08255154736802232,0
2028,10,EngativÃ¡,Mujeres,28,Juventud,18 a 28,6913,0.08728645563706612,0
2028,11,Suba,Mujeres,18,Juventud,18 a 28,7826,0.09881437896943143,0
2028,11,Suba,Mujeres,19,Juventud,18 a 28,8091,0.10216038081288904,0
2028,11,Suba,Mujeres,20,Juventud,18 a 28,8389,0.10592305458402253,0
2028,11,Suba,Mujeres,21,Juventud,18 a 28,8699,0.1098372454197654,0
2028,11,Suba,Mujeres,22,Juventud,18 a 28,8893,0.1122867712976174,0
2028,11,Suba,Mujeres,23,Juventud,18 a 28,9075,0.11458478011085999,0
2028,11,Suba,Mujeres,24,Juventud,18 a 28,9282,0.11719844947537215,0
2028,11,Suba,Mujeres,25,Juventud,18 a 28,9565,0.12077172691574388,0
2028,11,Suba,Mujeres,26,Juventud,18 a 28,9908,0.1251025896791626,0
2028,11,Suba,Mujeres,27,Juventud,18 a 28,10396,0.13126428363994494,0
2028,11,Suba,Mujeres,28,Juventud,18 a 28,10890,0.137501736133032,0
2028,12,Barrios Unidos,Mujeres,18,Juventud,18 a 28,676,0.008535461306329626,1
2028,12,Barrios Unidos,Mujeres,19,Juventud,18 a 28,705,0.008901627545802347,1
2028,12,Barrios Unidos,Mujeres,20,Juventud,18 a 28,737,0.009305673051427417,1
2028,12,Barrios Unidos,Mujeres,21,Juventud,18 a 28,775,0.009785477089357189,1
2028,12,Barrios Unidos,Mujeres,22,Juventud,18 a 28,816,0.010303160393439311,1
2028,12,Barrios Unidos,Mujeres,23,Juventud,18 a 28,878,0.011085998560587887,1
2028,12,Barrios Unidos,Mujeres,24,Juventud,18 a 28,951,0.012007727370295079,1
2028,12,Barrios Unidos,Mujeres,25,Juventud,18 a 28,1023,0.01291682975795149,1
2028,12,Barrios Unidos,Mujeres,26,Juventud,18 a 28,1093,0.013800679301506332,1
2028,12,Barrios Unidos,Mujeres,27,Juventud,18 a 28,1161,0.014659276000959608,1
2028,12,Barrios Unidos,Mujeres,28,Juventud,18 a 28,1223,0.015442114168108183,1
2028,13,Teusaquillo,Mujeres,18,Juventud,18 a 28,586,0.007399083321759113,1
2028,13,Teusaquillo,Mujeres,19,Juventud,18 a 28,599,0.007563226808419298,1
2028,13,Teusaquillo,Mujeres,20,Juventud,18 a 28,613,0.0077399967171302665,1
2028,13,Teusaquillo,Mujeres,21,Juventud,18 a 28,623,0.0078662609376381,1
2028,13,Teusaquillo,Mujeres,22,Juventud,18 a 28,639,0.008068283690450637,1
2028,13,Teusaquillo,Mujeres,23,Juventud,18 a 28,680,0.008585966994532759,1
2028,13,Teusaquillo,Mujeres,24,Juventud,18 a 28,760,0.009596080758595436,1
2028,13,Teusaquillo,Mujeres,25,Juventud,18 a 28,870,0.010984987184181618,1
2028,13,Teusaquillo,Mujeres,26,Juventud,18 a 28,992,0.0125254106743772,1
2028,13,Teusaquillo,Mujeres,27,Juventud,18 a 28,1125,0.014204724807131404,1
2028,13,Teusaquillo,Mujeres,28,Juventud,18 a 28,1253,0.015820906829631685,1
2028,14,Los MÃ¡rtires,Mujeres,18,Juventud,18 a 28,454,0.005732395611055695,1
2028,14,Los MÃ¡rtires,Mujeres,19,Juventud,18 a 28,451,0.005694516344903345,1
2028,14,Los MÃ¡rtires,Mujeres,20,Juventud,18 a 28,447,0.00564401065670021,1
2028,14,Los MÃ¡rtires,Mujeres,21,Juventud,18 a 28,445,0.005618757812598644,1
2028,14,Los MÃ¡rtires,Mujeres,22,Juventud,18 a 28,439,0.005542999280293943,1
2028,14,Los MÃ¡rtires,Mujeres,23,Juventud,18 a 28,439,0.005542999280293943,1
2028,14,Los MÃ¡rtires,Mujeres,24,Juventud,18 a 28,454,0.005732395611055695,1
2028,14,Los MÃ¡rtires,Mujeres,25,Juventud,18 a 28,475,0.005997550474122148,1
2028,14,Los MÃ¡rtires,Mujeres,26,Juventud,18 a 28,507,0.006401595979747219,1
2028,14,Los MÃ¡rtires,Mujeres,27,Juventud,18 a 28,557,0.007032917082286393,1
2028,14,Los MÃ¡rtires,Mujeres,28,Juventud,18 a 28,620,0.007828381671485751,1
2028,15,Antonio NariÃ±o,Mujeres,18,Juventud,18 a 28,469,0.005921791941817447,1
2028,15,Antonio NariÃ±o,Mujeres,19,Juventud,18 a 28,492,0.006212199648985467,1
2028,15,Antonio NariÃ±o,Mujeres,20,Juventud,18 a 28,520,0.006565739466407404,1
2028,15,Antonio NariÃ±o,Mujeres,21,Juventud,18 a 28,552,0.006969784972032475,1
2028,15,Antonio NariÃ±o,Mujeres,22,Juventud,18 a 28,573,0.007234939835098928,1
2028,15,Antonio NariÃ±o,Mujeres,23,Juventud,18 a 28,598,0.007550600386368515,1
2028,15,Antonio NariÃ±o,Mujeres,24,Juventud,18 a 28,619,0.007815755249434968,1
2028,15,Antonio NariÃ±o,Mujeres,25,Juventud,18 a 28,637,0.00804303084634907,1
2028,15,Antonio NariÃ±o,Mujeres,26,Juventud,18 a 28,658,0.008308185709415522,1
2028,15,Antonio NariÃ±o,Mujeres,27,Juventud,18 a 28,687,0.008674351948888243,1
2028,15,Antonio NariÃ±o,Mujeres,28,Juventud,18 a 28,714,0.009015265344259397,1
2028,16,Puente Aranda,Mujeres,18,Juventud,18 a 28,1427,0.018017904266468012,1
2028,16,Puente Aranda,Mujeres,19,Juventud,18 a 28,1475,0.018623972524905618,1
2028,16,Puente Aranda,Mujeres,20,Juventud,18 a 28,1528,0.01929317289359714,1
2028,16,Puente Aranda,Mujeres,21,Juventud,18 a 28,1590,0.020076011060745715,1
2028,16,Puente Aranda,Mujeres,22,Juventud,18 a 28,1637,0.02066945289713254,1
2028,16,Puente Aranda,Mujeres,23,Juventud,18 a 28,1687,0.021300773999671712,1
2028,16,Puente Aranda,Mujeres,24,Juventud,18 a 28,1752,0.022121491432972637,1
2028,16,Puente Aranda,Mujeres,25,Juventud,18 a 28,1832,0.023131605197035315,1
2028,16,Puente Aranda,Mujeres,26,Juventud,18 a 28,1923,0.024280609603656612,1
2028,16,Puente Aranda,Mujeres,27,Juventud,18 a 28,2048,0.025858912360004545,1
2028,16,Puente Aranda,Mujeres,28,Juventud,18 a 28,2171,0.02741196227225091,1
2028,17,La Candelaria,Mujeres,18,Juventud,18 a 28,74,0.0009343552317579767,1
2028,17,La Candelaria,Mujeres,19,Juventud,18 a 28,85,0.0010732458743165948,1
2028,17,La Candelaria,Mujeres,20,Juventud,18 a 28,99,0.0012500157830275635,1
2028,17,La Candelaria,Mujeres,21,Juventud,18 a 28,109,0.0013762800035353982,1
2028,17,La Candelaria,Mujeres,22,Juventud,18 a 28,117,0.001477291379941666,1
